bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,image_id,path,vehicle_type
17,69,423,273,7,test_07359,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07359.jpg,Hatchback
20,67,390,240,177,test_07360,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07360.jpg,Sedan
3,17,262,170,190,test_07361,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07361.jpg,Hatchback
83,86,474,312,51,test_07362,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07362.jpg,Sedan
118,28,1423,1165,170,test_07363,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07363.jpg,Hatchback
34,290,1231,644,56,test_07364,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07364.jpg,Coupe
34,36,954,573,83,test_07365,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07365.jpg,Wagon
39,29,1123,681,10,test_07366,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07366.jpg,Convertible
47,136,588,356,69,test_07367,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07367.jpg,Pick Up
85,179,1199,695,164,test_07368,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07368.jpg,Sedan
40,157,482,311,4,test_07369,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07369.jpg,Sedan
4,136,392,274,138,test_07370,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07370.jpg,Sedan
140,255,1158,711,40,test_07371,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07371.jpg,Sedan
51,99,988,592,36,test_07372,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07372.jpg,Convertible
58,16,766,432,149,test_07373,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07373.jpg,SUV
3,11,296,193,121,test_07374,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07374.jpg,SUV
78,89,588,451,106,test_07375,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07375.jpg,Pick Up
53,77,455,343,78,test_07376,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07376.jpg,Minivan
35,150,1228,786,177,test_07377,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07377.jpg,Sedan
3,162,636,402,61,test_07378,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07378.jpg,Sedan
145,107,468,365,157,test_07379,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07379.jpg,Convertible
95,235,534,374,160,test_07380,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07380.jpg,Coupe
11,41,247,176,17,test_07381,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07381.jpg,Sedan
107,19,496,399,61,test_07382,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07382.jpg,Sedan
20,42,632,443,58,test_07383,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07383.jpg,SUV
54,83,464,322,107,test_07384,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07384.jpg,Convertible
11,44,405,313,72,test_07385,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07385.jpg,Coupe
51,117,698,399,6,test_07386,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07386.jpg,Coupe
82,273,766,565,10,test_07387,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07387.jpg,Convertible
50,117,683,413,133,test_07388,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07388.jpg,SUV
22,76,487,273,82,test_07389,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07389.jpg,Wagon
147,69,476,383,58,test_07390,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07390.jpg,SUV
41,110,1002,638,171,test_07391,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07391.jpg,Coupe
44,113,609,319,108,test_07392,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07392.jpg,Minivan
62,73,718,441,1,test_07393,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07393.jpg,SUV
19,8,776,456,178,test_07394,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07394.jpg,Hatchback
133,393,732,709,56,test_07395,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07395.jpg,Coupe
8,85,639,447,74,test_07396,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07396.jpg,Pick Up
21,134,578,421,123,test_07397,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07397.jpg,Convertible
26,80,551,347,27,test_07398,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07398.jpg,Convertible
73,90,714,383,102,test_07399,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07399.jpg,Convertible
64,49,656,310,11,test_07400,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07400.jpg,Coupe
63,121,612,425,118,test_07401,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07401.jpg,SUV
81,138,445,330,12,test_07402,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07402.jpg,Convertible
20,76,252,166,42,test_07403,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07403.jpg,Coupe
41,187,909,660,75,test_07404,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07404.jpg,Pick Up
157,191,1063,570,45,test_07405,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07405.jpg,Convertible
59,183,1729,1236,149,test_07406,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07406.jpg,SUV
93,79,657,502,25,test_07407,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07407.jpg,Coupe
150,113,458,266,7,test_07408,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07408.jpg,Hatchback
63,251,531,405,34,test_07409,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07409.jpg,Coupe
22,46,237,175,109,test_07410,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07410.jpg,SUV
15,25,272,200,32,test_07411,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07411.jpg,SUV
235,203,811,656,184,test_07412,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07412.jpg,Sedan
41,194,608,398,115,test_07413,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07413.jpg,Sedan
24,206,565,450,173,test_07414,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07414.jpg,Sedan
61,100,485,294,96,test_07415,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07415.jpg,Sedan
78,87,446,273,93,test_07416,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07416.jpg,Coupe
120,408,1794,1301,60,test_07417,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07417.jpg,Wagon
144,198,691,433,157,test_07418,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07418.jpg,Convertible
23,28,374,231,84,test_07419,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07419.jpg,Wagon
63,140,610,395,21,test_07420,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07420.jpg,Convertible
25,3,290,186,160,test_07421,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07421.jpg,Coupe
59,234,977,593,65,test_07422,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07422.jpg,Pick Up
30,34,160,101,15,test_07423,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07423.jpg,Coupe
26,84,285,172,70,test_07424,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07424.jpg,Pick Up
18,61,543,356,11,test_07425,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07425.jpg,Coupe
21,47,315,223,104,test_07426,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07426.jpg,Coupe
89,54,674,277,126,test_07427,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07427.jpg,Minivan
28,46,242,158,92,test_07428,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07428.jpg,Wagon
29,9,606,366,149,test_07429,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07429.jpg,SUV
29,142,579,330,16,test_07430,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07430.jpg,Sedan
102,343,685,570,175,test_07431,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07431.jpg,Coupe
23,9,1023,576,170,test_07432,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07432.jpg,Hatchback
17,36,638,459,33,test_07433,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07433.jpg,SUV
1,79,625,414,115,test_07434,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07434.jpg,Sedan
127,106,289,244,118,test_07435,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07435.jpg,SUV
18,148,578,345,163,test_07436,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07436.jpg,Coupe
21,103,1183,659,9,test_07437,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07437.jpg,Coupe
9,25,247,182,113,test_07438,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07438.jpg,Pick Up
28,108,415,225,44,test_07439,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07439.jpg,Sedan
27,74,202,155,171,test_07440,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07440.jpg,Coupe
94,76,219,131,39,test_07441,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07441.jpg,Convertible
123,667,1489,1105,39,test_07442,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07442.jpg,Convertible
18,54,255,133,123,test_07443,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07443.jpg,Convertible
122,122,408,360,50,test_07444,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07444.jpg,SUV
50,21,244,176,51,test_07445,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07445.jpg,Sedan
68,98,530,305,104,test_07446,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07446.jpg,Coupe
22,30,214,163,125,test_07447,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07447.jpg,Pick Up
87,74,507,314,117,test_07448,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07448.jpg,Sedan
48,139,939,641,73,test_07449,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07449.jpg,Sedan
14,43,277,192,56,test_07450,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07450.jpg,Coupe
151,49,690,435,143,test_07451,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07451.jpg,SUV
25,66,618,378,130,test_07452,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07452.jpg,Hatchback
27,56,613,459,32,test_07453,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07453.jpg,SUV
96,78,552,403,147,test_07454,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07454.jpg,SUV
138,275,1137,865,167,test_07455,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07455.jpg,Sedan
43,74,581,350,3,test_07456,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07456.jpg,Sedan
37,66,996,525,75,test_07457,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07457.jpg,Pick Up
41,62,629,303,186,test_07458,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07458.jpg,SUV
115,46,243,137,155,test_07459,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07459.jpg,SUV
13,12,244,169,111,test_07460,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07460.jpg,Pick Up
14,17,273,152,62,test_07461,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07461.jpg,SUV
67,412,1552,1063,81,test_07462,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07462.jpg,Convertible
6,17,300,136,156,test_07463,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07463.jpg,Sedan
14,115,585,327,156,test_07464,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07464.jpg,Sedan
298,322,1345,799,98,test_07465,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07465.jpg,Hatchback
5,133,647,390,187,test_07466,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07466.jpg,Sedan
83,102,648,485,196,test_07467,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07467.jpg,Convertible
180,199,636,430,6,test_07468,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07468.jpg,Coupe
22,17,283,214,114,test_07469,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07469.jpg,Pick Up
100,2,448,200,119,test_07470,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07470.jpg,Van
93,5,953,656,132,test_07471,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07471.jpg,SUV
13,33,387,166,72,test_07472,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07472.jpg,Coupe
30,108,296,195,21,test_07473,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07473.jpg,Convertible
13,38,629,461,94,test_07474,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07474.jpg,SUV
49,187,751,432,130,test_07475,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07475.jpg,Hatchback
110,235,726,455,126,test_07476,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07476.jpg,Minivan
52,1,532,438,125,test_07477,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07477.jpg,Pick Up
54,111,424,293,72,test_07478,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07478.jpg,Coupe
31,82,579,377,176,test_07479,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07479.jpg,Sedan
63,53,571,295,153,test_07480,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07480.jpg,Coupe
104,133,414,317,135,test_07481,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07481.jpg,Sedan
69,130,854,493,30,test_07482,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07482.jpg,Wagon
56,188,567,415,60,test_07483,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07483.jpg,Wagon
20,20,272,167,177,test_07484,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07484.jpg,Sedan
855,1005,3319,1902,126,test_07485,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07485.jpg,Minivan
111,96,765,451,68,test_07486,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07486.jpg,SUV
10,102,772,558,161,test_07487,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07487.jpg,Convertible
24,30,781,306,89,test_07488,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07488.jpg,SUV
68,7,603,480,178,test_07489,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07489.jpg,Hatchback
18,32,184,133,118,test_07490,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07490.jpg,SUV
41,154,753,483,17,test_07491,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07491.jpg,Sedan
104,171,826,601,36,test_07492,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07492.jpg,Convertible
77,80,530,340,26,test_07493,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07493.jpg,Sedan
74,123,530,393,183,test_07494,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07494.jpg,Hatchback
49,141,994,704,81,test_07495,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07495.jpg,Convertible
20,146,1021,712,115,test_07496,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07496.jpg,Sedan
46,76,712,400,26,test_07497,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07497.jpg,Sedan
3,111,639,368,194,test_07498,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07498.jpg,Sedan
75,182,1134,719,185,test_07499,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07499.jpg,Sedan
3,110,497,283,66,test_07500,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07500.jpg,Coupe
274,170,838,608,84,test_07501,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07501.jpg,Wagon
61,78,584,312,160,test_07502,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07502.jpg,Coupe
232,154,558,375,93,test_07503,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07503.jpg,Coupe
26,406,1001,700,101,test_07504,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07504.jpg,Coupe
183,358,895,661,19,test_07505,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07505.jpg,Hatchback
7,43,257,147,156,test_07506,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07506.jpg,Sedan
24,153,796,430,72,test_07507,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07507.jpg,Coupe
26,57,615,397,52,test_07508,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07508.jpg,SUV
65,64,463,240,60,test_07509,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07509.jpg,Wagon
39,183,793,402,175,test_07510,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07510.jpg,Coupe
50,79,351,196,136,test_07511,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07511.jpg,Sedan
66,32,399,269,186,test_07512,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07512.jpg,SUV
30,78,624,408,162,test_07513,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07513.jpg,Sedan
84,442,1111,846,164,test_07514,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07514.jpg,Sedan
34,62,254,147,188,test_07515,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07515.jpg,Sedan
12,6,493,270,15,test_07516,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07516.jpg,Coupe
135,92,569,302,36,test_07517,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07517.jpg,Convertible
11,42,244,164,56,test_07518,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07518.jpg,Coupe
1,2,120,120,158,test_07519,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07519.jpg,Convertible
66,1,545,396,110,test_07520,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07520.jpg,SUV
20,260,961,681,114,test_07521,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07521.jpg,Pick Up
132,116,528,307,57,test_07522,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07522.jpg,Coupe
43,85,1573,1162,183,test_07523,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07523.jpg,Hatchback
35,46,489,302,81,test_07524,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07524.jpg,Convertible
31,112,516,384,181,test_07525,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07525.jpg,Sedan
168,287,948,671,194,test_07526,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07526.jpg,Sedan
20,24,1011,669,96,test_07527,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07527.jpg,Sedan
49,26,497,323,126,test_07528,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07528.jpg,Minivan
12,12,290,150,195,test_07529,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07529.jpg,SUV
70,94,439,341,1,test_07530,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07530.jpg,SUV
291,146,630,394,154,test_07531,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07531.jpg,SUV
32,80,615,423,58,test_07532,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07532.jpg,SUV
51,96,254,194,53,test_07533,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07533.jpg,Pick Up
18,45,980,596,167,test_07534,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07534.jpg,Sedan
7,4,252,194,109,test_07535,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07535.jpg,SUV
51,29,612,446,86,test_07536,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07536.jpg,Pick Up
124,51,910,700,110,test_07537,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07537.jpg,SUV
19,54,569,429,85,test_07538,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07538.jpg,Minivan
15,31,241,156,8,test_07539,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07539.jpg,Convertible
39,26,213,180,82,test_07540,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07540.jpg,Wagon
170,87,533,289,45,test_07541,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07541.jpg,Convertible
129,356,881,588,160,test_07542,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07542.jpg,Coupe
30,228,1326,1030,183,test_07543,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07543.jpg,Hatchback
31,44,226,157,14,test_07544,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07544.jpg,Coupe
12,59,292,169,69,test_07545,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07545.jpg,Pick Up
185,162,457,345,98,test_07546,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07546.jpg,Hatchback
152,80,446,292,154,test_07547,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07547.jpg,SUV
18,78,630,457,76,test_07548,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07548.jpg,SUV
115,115,627,460,104,test_07549,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07549.jpg,Coupe
1,85,964,668,127,test_07550,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07550.jpg,Minivan
74,141,1198,727,49,test_07551,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07551.jpg,Sedan
223,282,993,675,105,test_07552,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07552.jpg,Sedan
60,69,351,254,80,test_07553,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07553.jpg,Convertible
61,103,582,416,172,test_07554,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07554.jpg,Coupe
10,32,285,203,186,test_07555,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07555.jpg,SUV
11,43,251,163,54,test_07556,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07556.jpg,Pick Up
213,158,906,618,167,test_07557,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07557.jpg,Sedan
107,167,595,445,168,test_07558,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07558.jpg,Hatchback
301,712,1453,1171,41,test_07559,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07559.jpg,Sedan
56,149,593,449,61,test_07560,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07560.jpg,Sedan
19,40,291,183,21,test_07561,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07561.jpg,Convertible
77,30,563,465,147,test_07562,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07562.jpg,SUV
75,29,465,323,174,test_07563,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07563.jpg,Van
89,152,2652,1316,184,test_07564,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07564.jpg,Sedan
114,124,923,587,4,test_07565,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07565.jpg,Sedan
184,178,810,459,137,test_07566,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07566.jpg,Sedan
83,368,1225,769,180,test_07567,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07567.jpg,Coupe
96,91,593,377,138,test_07568,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07568.jpg,Sedan
28,24,243,182,109,test_07569,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\07569.jpg,SUV
